Id,Egap
Au1C2N2Rb1,3.049612
C4N3Na1,2.5752180000000005
C8,2.816700000000001
F2H1P1S1,4.642983999999997
Ba1C2,1.6051249999999992
Rb2Te3Zr1,1.2172889999999992
Cs3P7,0.864378
B2H8Mg1,6.163031000000002
Cd1H2O2,2.3184310000000017
Se5U3,0.46660100000000015
Ca1Mo4O16U1,2.057277
Er1Pd1Sb1,0.39240199999999975
Ca1O3Zr1,3.2116149999999983
Ho1O4Ta1,4.035147999999998
As4Cs1F13,4.348419999999997
Te1Tl2,0.47681199999999996
B6H10,5.339011999999996
H8K1N4Y1,3.014020000000001
Mo1O3,1.8399430000000012
Ba3Nb6O26Si4,2.591668000000001
Be1H3Li1,4.1700659999999985
O5P2,4.505879999999997
As1Er1O1Zn1,1.203427
Cu1F3K1,1.2703330000000022
I6Te1Tl2,1.968116
C4H6O7Sr1,4.0148209999999995
O4P1Ti1,2.880152
Br1Er1Mo1O4,1.934786000000002
Ag2O3Si1,1.0979039999999998
Dy2O3,3.9777959999999966
Cl2Cr1O2,2.008166999999999
Na2O6Si2Zn1,3.8354610000000036
Ba1Cu1Nd2O5,2.0072460000000003
Ag1S2Sb1,1.3724099999999992
B2Bi1F1O4,3.378736
Au4S3Tl2,1.450775000000001
C1Cl1Hg1N1S1,2.5270760000000005
Bi1Cr2O8Rb1,2.6607739999999995
F6Li2Pd1,2.3608079999999982
Ho2S4Sr1,1.651977
Ba4Br6O1,3.9347210000000015
Cu1K1O1,1.3436429999999993
Ag1Co1O2,0.9979020000000013
Ca2Si1,0.4823280000000001
Ba2Ge1Se2Te2,1.1765900000000002
I6Pt2,0.988858
Li3O4P1,5.333855999999996
La2O7Sn2,2.5733359999999994
Cs2F5Mn1,2.239785999999999
S2Sr1,1.8395159999999995
C1F3Hg1O3S1,2.9173419999999997
O5V2,2.0452409999999968
Bi4O11Ta2,2.1386749999999988
S1Zn1,2.6887230000000004
Cl2H8Mn1N4,2.249385000000001
Ca2N2Zn1,0.8720040000000003
Ba1Be2O7Si2,5.124345
Ce1K1S4Si1,2.599345999999995
Cd2O7Sb2,1.468966
Br2Ca1,4.198306999999997
Ba1Ho2Ni1O5,1.884156
C2H4N4O4,3.8999740000000016
Cr1Ge2Na1O6,2.6281280000000002
Al3Bi5Cl12,2.7510119999999993
B1Ba1Li1O3,3.1233270000000006
As2Ge2Te5,0.2520609999999997
Cd1O6P2,3.086473999999999
Cu3O4V1,1.2496210000000003
Bi1K3Te3,1.0151009999999996
Cd1S1,0.9291669999999996
Li2O4W1,3.611228999999998
Co1Cu1O2,1.048594
F5H2K2O1V1,3.0340339999999997
O1Pb1,1.6016899999999998
Cd1Cu3O12Ti4,2.4040899999999996
Ag2O4Te1,1.1030750000000002
Cl5Co1Cs3,3.199384999999999
Ag1O2Y1,2.530107999999997
Cd1P4,1.1483860000000015
Hg2Mo2O7,1.3966319999999997
Li2O3Pb1,2.0618949999999994
Ce1Li1O2,2.6457409999999992
H6N2O4S1,3.3981569999999977
Ce1O4Sr2,2.5454920000000008
Br4I2Pd1Rb2,0.9313230000000003
I6In1O18Rb3,2.776192000000003
Br1O3Tl1,2.7440589999999996
O3Rb1Ta1,2.909646999999999
I1Li1O4,3.058951000000001
Cl1Cs1O4,5.017940999999997
Mg2O7V2,2.84105
Br1Hg2N1,1.465469
Fe2Ge1O4,1.549877000000001
O2Rb1Yb1,2.0204400000000002
Ba1Cu2O7Si2,1.965625000000001
C2Ca11N10,1.6594420000000012
Ba2Co1O6Re1,1.1361880000000009
As1Ba1Li1,0.787585
C1Cl14Ti6,2.0966240000000003
B1C4Li1N4,5.554059000000002
Ag1Eu1O4Ti1,2.1141149999999995
F4O1Tc1,1.6731319999999992
H10N2O8P2,4.700888
Cu1Gd1S3Sr1,1.2542970000000004
Eu1Ge1Na1O4,3.074608999999999
C2Li2,3.076616000000001
Ca3O9Si2Zr1,4.036872000000001
H3O2Rb1,4.055322000000001
Br3Cs1Yb1,3.516880999999998
Br1Cs1O3,3.217799000000001
Mg1Se1,2.167770000000001
O8Te3Zr1,2.741044000000001
Mn3Na2O7,1.509241
In2O3,1.078283999999999
Be3O4Sr1,4.4786389999999985
Lu1S2Tl1,1.5922849999999997
O14Rb3V5,2.353697
Na2S2Zn1,1.8780390000000005
In2S7Sn3,1.128362
O6Sb4,1.6791829999999988
Ba1Cu2Se2,0.8315620000000002
Cl1Hg3O4P1,1.6389740000000004
Ag1Li2Sb1,0.7272419999999995
Al2Ba1O7Sb2,2.9457629999999995
O2Ti1,2.4716320000000023
Br2Mn1,3.209348999999998
H1Na1O1,2.8021769999999977
Bi2O3,1.9004389999999975
C1Mn1O3,2.1912680000000004
B2Ba1Cu1O5,2.412218000000001
Fe1Li1O7P2,3.166087000000002
O3Sn1Zn1,1.395833
H1Li3O4Te1,3.258696
Ba1Mn1O3,1.0245440000000001
Rb1Se2V1,1.0285770000000005
O6P4S4,4.422370999999998
K3Sb1,0.46917100000000034
As1Ga1O4,2.702920999999999
Au2K2S4Sn1,1.6216750000000002
O2Si1,5.521426999999997
In1O4P1,2.889836999999998
Be1F4H5Li1N2,6.1601260000000035
O2S1Y2,3.193784999999999
Cs1La1Te3Zn1,1.4027920000000003
Al7Te10,1.495692999999998
Ba1Ga1La1O4,2.785032999999998
Al2Se3,1.6107609999999986
Gd1O4V1,2.7228839999999987
Eu1S1,1.4226590000000003
Na4O4Si1,3.292745
Cu1Ni1S3Sb1,0.7960760000000003
La2O6Te1,2.899778
As1B1O4,4.073526000000004
Ga2S3,1.9262419999999993
Cs8Ga4Se10,1.4421389999999992
As2O6S1,3.116143999999998
B1Br1Mg2N2,2.6112319999999993
Er1O14P5,5.022554
Bi2Cs3I9,1.6475249999999988
Cu1Ho2O5Sr1,1.4578849999999994
C6Cl2H18N4S2Se2,3.5904059999999998
Ba1O3Ti1,2.0288230000000014
Cl1Fe2H3O12Te4,2.438827999999998
Cs1Cu3Er2Se5,1.2174690000000001
Ca1O3V1,2.1206229999999997
Gd2S5Zr1,1.28156
B1F7Sn2,3.5327989999999994
F2,1.7743620000000022
Eu1S1,1.4394980000000004
Na2Se4,1.1727629999999996
Dy1Li1Se2,1.5214289999999997
Er1I1Se1,1.2871289999999995
Ir1Li8O6,2.4562849999999994
S3Te1Tl2,1.2504190000000002
N5Ta3,1.2453470000000004
F2N3O1P1,4.38845
Mg1O6Sr2W1,3.020702
N2O2S3,2.3825719999999984
F4Li1Mn1,2.0957710000000014
F7I1Xe1,2.736673999999999
Ca2H2Mg5O24Si8,4.838183000000002
H5N1O3Se1,3.519439
F7H1I1N1O1,2.9273919999999993
Re1S2,0.9206010000000003
Cu1Ho1S2,1.8435699999999984
F2H1Rb1,6.054329000000001
H2Ni1O5Se1,2.5612289999999995
Be1Cr1La3S7,0.6663500000000004
Lu1O3V1,1.3238569999999998
Ca1Ge1Sr1,0.4374510000000003
F11Na1Pd1Zr2,3.2595810000000007
P2S6Sn2,1.199774
C4Li2O4,3.835335000000002
Mn2O4Zn1,1.254277000000001
As2Fe1Li1O7,2.3896389999999994
Ba3O9Sr1Ta2,3.8310429999999998
N2Pt1,0.7805250000000005
Cs2F6Nb1,2.6305700000000005
Li1Nb1O4Zn1,2.9838249999999986
Cl5Mo1,1.0452059999999985
Ge1In2Li2S6,1.9337839999999997
Ba1Br2,4.25626
H8Mn1O16P4Tl2,3.2456779999999994
Na4O12Si3Zr2,3.972687000000002
C1O4Rb4,1.1083479999999999
C1Si1,1.7805009999999992
Ba1Li1P1,1.1691620000000003
Br6H6N2Sc2,2.674107000000001
Ba1N8Si6,3.8300170000000002
Ga5Gd3O12,2.7840929999999986
Al2S3,2.8145890000000007
Br3Cr1,1.6191190000000015
B7Br1Mn3O13,2.8029739999999994
B1Br3I3P1,2.454452999999998
Ag1I3Rb2,2.564803999999999
Mo1Ni1O4,2.2264860000000035
Fe1Na1O2,1.535962
Cl2Cu1K2O4S1,1.8241409999999987
Co1O3Se1,2.5309260000000005
Rb2Te1,1.3592780000000013
Ce1Cl3,3.5116029999999996
Pb1S1,1.1188329999999995
Cu2Hg1S4Si1,1.1845659999999998
O13P4Y2,4.879091000000001
As4Se4,1.2342119999999996
Li2N1O2P1,4.743963000000001
Cr4H4K2O16Zn1,3.008943
Mg2O4Sn1,2.80553
