Id,Egap
13062,3.1469096432601305
587,2.971762670270906
2333,2.6489384615384166
7740,4.383893842916723
9463,1.631737034824535
5652,1.2593194802355283
8999,0.8651017884119433
11427,5.681466754165237
3677,2.0715240726113198
2200,0.3730763245232391
3384,1.9960510740554505
9808,0.4432755205643589
12316,3.1987010883922107
3503,4.091007691688952
1050,4.379679809564541
10152,0.5030405926172269
4642,5.563898411474478
8043,2.777412621792061
4272,1.8079901664454088
13114,2.658235047316818
12585,4.000895134821102
5682,4.438942344074236
3550,1.1357003555413911
5290,1.2820302176043674
13010,1.9057703726761783
13152,3.872101252207981
7914,2.784619831626702
5671,1.8680064841450328
7291,1.142495752685051
8457,3.9791025430179343
11554,1.9040569303602997
8712,3.6720260911048355
2732,2.033486158995313
5523,1.3888167791900978
2890,3.3644901580837803
7605,1.4750829215993202
5970,2.4529982347245745
8319,2.4637116270951496
6136,2.648081667157835
342,1.6949607623288392
6646,3.919313218866857
5132,1.4380034831859776
2729,0.9269840799621931
1407,0.45409704926338273
11633,1.1616414832559707
10307,0.9133485281423762
5622,5.5989232600979095
7175,2.729644543401614
1884,1.9265123150814156
7753,1.9647951274364752
4965,2.993048836012463
5758,2.0062719976861
9283,2.3046520150116323
8899,2.6899325256740063
11298,2.5209017865184125
9885,0.9815873585742061
5554,5.134028926869474
11654,2.655398288390738
12742,1.41550769938306
11185,4.410453406696422
4598,1.9749024182678914
4960,4.009953700896161
12958,2.5681843497220815
8392,2.58737226323155
6635,2.765285889281436
2407,0.2591924513875224
9531,3.157958558531862
4374,1.2550865528719235
13182,1.278254835534482
3099,0.8308525526213272
4941,3.933588320327326
8780,1.0245671983504894
10954,2.797061477073173
9580,1.4546716449904908
12972,2.387412382665864
940,1.3026027029567926
6126,3.2846396147798265
783,2.5989226048413707
3664,1.2086872559035087
1196,1.6023516457757885
5282,1.707691194366031
1728,2.736150358710867
2856,3.4512124354533467
10747,2.6090204559891443
5980,1.0067019016728014
3969,2.6584265991636986
9831,2.7327154144900687
3286,2.8010584125795908
8659,3.2316101200215046
8555,5.339530022955078
310,2.587509865589247
7619,1.7206043403998246
9796,1.6397313382915366
12856,1.8683958009673858
10964,2.0303419113398617
11556,1.77202741979167
5476,1.2227999396102052
5090,0.7113740665701128
9266,2.192389161771121
2467,5.73572050511028
2145,1.839142727357185
42,1.6025494270802219
12355,5.122640183267501
12821,1.2687440175393778
13217,3.1733616967205336
2916,2.4297100925595188
3327,4.113176414454195
7479,4.449740996285408
6617,3.5977196261665383
13413,3.201642000464012
8395,2.427705215806611
4214,2.722129628017797
11808,1.5192320876034182
12696,1.0877589440782258
11908,4.046203956547658
8503,1.6365000827408664
13433,2.3395880558250783
480,2.0736219342593416
12424,1.1218257056191698
9555,1.528263882219823
1777,0.8231338037941949
9072,1.7427079981537315
8602,0.5896665230065992
1905,2.8423398426356647
11462,2.3983386253891377
2382,3.3737869016053765
5752,3.013611026188163
4807,1.779888723533151
7043,1.9843586234995834
9374,2.3599948944735645
6055,3.1808913422904284
2771,1.3238706244392893
12667,3.2175110390338197
5069,1.2791468631830947
10637,0.9465225074529476
3229,3.878381265278274
2787,0.4442902271443593
2360,2.983443071884572
10195,1.6972345396084747
4836,4.625840206023967
5874,2.876160502517502
5450,6.1488333502154635
3973,2.901955740253814
12845,1.396237574823443
13097,1.7208401677847522
4530,2.878408383201663
5722,1.666341170858533
7622,2.5257827103977077
1051,1.1881425679998077
918,2.8256515117694803
117,0.7872644678553213
2223,2.92373088699258
6078,4.162229455675144
3347,2.011421724978072
10939,1.4470161859395074
1548,3.102170381833805
4038,2.8093430190034145
5820,5.254214785388922
9618,2.016233876216233
5470,1.367540352125319
6913,3.7477120157498613
8243,1.7397722113056082
7927,2.2991134177955543
13443,1.173218025710565
11944,2.366133403428594
10194,1.1736861125779086
9398,3.5329056471641795
8883,1.5456007916666712
5310,1.1881425679998077
7080,1.232930487754126
5488,1.52164623130968
9220,1.3746996056606888
7329,2.33336527582534
3898,1.2671330814127193
12524,1.0618850531962931
387,4.191112223836842
4617,2.9537069740327513
2643,2.351394877124504
12218,2.0314304266567946
3,2.588458767537141
6650,4.823510827765368
2037,3.4442502947742497
3711,2.768439667389369
13353,0.8940949183666337
3562,1.8481083574600552
13450,6.23143552566964
4134,2.478683238460874
13473,0.7001907718588996
11570,1.2971036504176288
10471,0.41735489545671206
716,3.517690258375927
4814,0.9952490758329569
12560,3.405282086179071
4063,1.0628950827092825
10394,2.3363824888570073
6734,3.831251746037753
3748,0.5616936221192005
12184,2.6746611316419893
4545,3.0290658837128546
13398,0.950752554935015
6808,1.9204167353353652
7810,4.368029405208341
9070,3.1170803608817237
10585,3.738891872944256
6479,1.2964335506628555
11898,1.8803072277502049
13581,1.105489277323719
12143,2.851703112644767
12275,3.758021907085525
7328,2.790787155285966
3428,3.077421500000001
9651,1.7757773766165932
9314,2.754300581327298
4566,2.3647004398865796
12141,2.871891091040904
1920,1.7047214069452878
3692,1.7848350748664632
2797,2.082654535519602
10233,2.4862633985412104
2271,1.6499699055280401
2931,3.5107751205571525
12646,0.9254287001489395
13361,1.2017103888354383
2677,4.961265137372669
3848,1.4374688503814261
861,4.548093608952646
1082,2.768048710973192
4459,2.693508707489008
5999,0.37408957030658063
10431,3.525653139233122
12152,3.8591049249639235
3567,2.08627725750937
11580,2.0139504487638153
2415,0.7762717783095248
1243,2.242641984917904
421,1.534088107355918
10238,0.46925308166009994
1149,1.5915092501474022
9728,2.3824883334891127
1959,1.2653368664869857
4661,0.8657358154825867
11722,3.2912561477272764
6404,0.522468649291105
13621,1.2320273974726783
4071,2.4873732733844447
1626,2.487387619771109
10285,1.7930496576389054
9354,0.37453367106379454
9336,1.4973097797351977
10917,1.4342082435002361
4122,0.610322783126472
9385,4.953856149174305
6692,0.814722876034383
12861,1.4212697192863066
5018,3.62879057186104
1104,3.1154513688551653
5045,3.0066840100674654
4194,4.839519756656852
2742,3.1070820710711753
13266,4.419745693162794
8241,3.3586809726693274
551,1.9041945859298657
8438,1.6630249685165763
1014,7.322439576140847
12366,2.668019619367379
3648,3.254644604166674
238,1.45967513674486
9853,0.5989175471525153
6495,1.8242352331721639
4068,2.5893550991289693
12705,1.2890377702544884
8607,2.293169340091744
13296,1.429046226904919
8338,5.060710729412003
11371,0.24138490426166068
3922,2.0402752256273806
11302,2.4919617569577004
3886,1.6892297071245992
4690,0.717547986855832
1018,1.9531348907608233
13476,1.8803072277502049
621,2.3798410460167885
6052,4.234571258325621
13121,1.7266240416313354
4229,0.22872910133779265
5900,2.4148463811017034
10264,3.237119536099867
31,1.6928122613361976
7500,2.112029539264621
7504,3.4876840485739136
9209,2.0218773884376033
1161,0.9464507840005283
1075,0.6839662816654591
4678,3.0447627578135585
12035,3.767943716966634
5369,0.37139190561930013
8306,1.6727915434815583
8660,5.981834499015577
8685,1.1184786245840943
3558,1.0859503366338636
5206,0.6968488175966094
5896,2.9560307318225068
3289,5.22754916907453
3300,4.482380761843192
800,4.862229891071417
8665,3.328850930606477
7624,3.0560503345242633
10434,3.3622681812918898
11329,3.361063722774004
9511,1.9606928756704485
8983,2.9595886004137992
12116,0.9550737907305249
10094,3.2797491173809443
9461,3.539955076959545
1440,2.3323074530185646
759,1.0495915682355277
1361,0.6062553128797705
2342,6.4393424147262746
11468,2.6701431961611437
9972,0.757892513082338
10541,2.0292954646967103
9325,2.2294708680116773
2107,4.693636708911771
3343,2.998022668041837
6768,2.310477329378826
11563,2.5489109117250597
5769,2.455745305309943
2685,1.2794666923634086
127,5.019108958432512
2331,5.415330959805592
12725,6.120908537045925
9197,2.776487063802524
9234,0.6924884029004975
12543,5.502590532996841
10098,1.140728449691153
7290,1.5288229471458532
12195,2.330286842107393
4512,2.0245447860924095
11518,2.390815811370077
8250,3.0507093741942253
12871,1.2125052889880936
1986,2.2109356120202004
4716,0.6684263372861469
9313,3.0173856436074153
8179,4.23167928551586
1218,0.8231338037941949
12387,1.2770051532259021
2087,6.535714510551918
8035,2.6003021940912414
407,0.6718467814020864
11685,2.524204693632756
10417,2.8773389999118977
691,4.107266045367893
2960,4.225533214922041
12165,4.625840206023967
2747,1.5892322881427123
11400,1.2964335506628555
11847,2.4105528882779748
5418,0.8355920904333608
12762,2.0279161910528143
9636,4.4255660253982825
9931,1.4174806554000023
3987,4.628990046940192
4192,0.6207969169150922
8535,1.3436001751200288
12752,2.9557177364759606
7457,1.8114252367412575
10483,2.9901914027830077
4081,3.4945605529398587
3120,2.6474899498549633
5925,2.9223761498966714
1818,2.209899387884387
7972,4.000895134821102
4100,4.647767060279365
3924,3.5123153186784624
9255,3.0526889781030753
8343,4.6994325183126495
9639,3.3354884553047346
13787,0.7786057978448626
3371,2.2876712843350986
5117,1.2154669386304005
11016,0.1631679680195569
1481,0.468234627678574
8246,3.492234056299456
8501,1.6328460570946919
10121,4.925342650022385
6693,2.5420546063344878
955,1.318210951022406
7760,1.2610910201931849
10351,2.1633571684318973
8266,5.505055969161257
13757,3.6102711001857455
12978,2.8117146646238584
8378,4.075639529378354
13245,0.8812127682639259
7531,2.392663048103971
13067,0.9222030621752618
6110,2.542639144242306
